customer_id,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,tenure_months,churn_status,churn_date,risk_score,segment_name,cltv_score,churn_status_label,senior_citizen_label,partner_label,dependents_label,phone_service_label,paperless_billing_label,tenure_group,monthly_charge_group,total_charge_group,risk_group,cltv_group,year,month,quarter,month_name
2533-TIBIX,Male,False,True,True,False,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),30.2,469.65,15,False,,30.0,Standard,453.0,Active,Non-Senior,Has Partner,Has Dependents,No,Yes,13-24,31-60,0-1K,,0-2K,,,,
2535-PBCGC,Female,False,True,False,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),64.55,4504.9,70,False,,0.0,High Value Loyal,4518.5,Active,Non-Senior,Has Partner,No Dependents,No,No,60+,61-90,3K-5K,,4K-6K,,,,
2538-OIMXF,Female,False,False,True,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,24.7,24.7,1,False,,55.0,New Customers,24.7,Active,Non-Senior,Single,Has Dependents,No,No,0-12,0-30,0-1K,,0-2K,,,,
2541-YGPKE,Male,False,True,True,True,No,DSL,Yes,No,No,Yes,No,Yes,One year,False,Credit card (automatic),63.7,2763.35,42,False,,10.0,High Value Loyal,2675.4,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,61-90,2K-3K,,2K-4K,,,,
2542-HYGIQ,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),19.95,19.95,1,False,,55.0,New Customers,19.95,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
2545-EBUPK,Female,True,False,False,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,84.05,186.05,2,False,,90.0,High Risk,168.1,Active,Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,,,,
2545-LXYVJ,Male,False,True,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.7,1492.1,72,False,,0.0,Medium Value Stable,1490.4,Active,Non-Senior,Has Partner,No Dependents,Yes,No,60+,0-30,1K-2K,,0-2K,,,,
2546-KZAAT,Male,False,True,False,True,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,True,Mailed check,75.4,3865.45,52,False,,10.0,High Value Loyal,3920.8,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,37-60,61-90,3K-5K,,2K-4K,,,,
2550-AEVRU,Female,False,True,True,True,No,DSL,Yes,Yes,No,No,No,No,One year,False,Electronic check,53.45,3053.0,57,False,,30.0,Medium Value Stable,3046.65,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,31-60,3K-5K,,2K-4K,,,,
2550-QHZGP,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.5,128.6,7,False,,35.0,New Customers,136.5,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
2558-BUOZZ,Male,False,False,False,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,False,Bank transfer (automatic),94.8,4535.85,47,False,,25.0,Medium Value Stable,4455.6,Active,Non-Senior,Single,No Dependents,Yes,No,37-60,91-120,3K-5K,,4K-6K,,,,
2560-PPCHE,Female,False,False,False,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,True,Bank transfer (automatic),105.05,6744.25,65,False,,25.0,Medium Value Stable,6828.25,Active,Non-Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
2560-QTSBS,Female,False,True,True,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),23.3,1623.15,72,False,,10.0,Medium Value Stable,1677.6,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,60+,0-30,1K-2K,,0-2K,,,,
2560-WBWXF,Male,False,False,False,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),24.15,1498.85,68,False,,0.0,Medium Value Stable,1642.2,Active,Non-Senior,Single,No Dependents,Yes,Yes,60+,0-30,1K-2K,,0-2K,,,,
2565-JSLRY,Male,False,False,False,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,24.05,24.05,1,True,2025-09-10,55.0,New Customers,24.05,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,0-30,0-1K,,0-2K,2025.0,9.0,3.0,September
2568-BRGYX,Male,False,False,False,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.2,237.95,4,True,2025-09-10,75.0,High Risk,280.8,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
2568-OIADY,Female,False,True,False,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,99.5,3762.0,37,True,2025-09-10,65.0,High Risk,3681.5,Churned,Non-Senior,Has Partner,No Dependents,Yes,Yes,37-60,91-120,3K-5K,,2K-4K,2025.0,9.0,3.0,September
2569-WGERO,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),21.15,1419.4,72,False,,0.0,Medium Value Stable,1522.8,Active,Non-Senior,Single,No Dependents,Yes,Yes,60+,0-30,1K-2K,,0-2K,,,,
2573-GYRUU,Male,True,True,False,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Credit card (automatic),91.05,4370.75,48,False,,45.0,Standard,4370.4,Active,Senior,Has Partner,No Dependents,Yes,Yes,37-60,91-120,3K-5K,,4K-6K,,,,
2575-GFSOE,Female,False,True,True,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.0,506.9,7,True,2025-09-10,75.0,High Risk,483.0,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
2576-HXMPA,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),19.55,19.55,1,False,,55.0,New Customers,19.55,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
2577-GVSIL,Male,False,True,True,True,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,True,Bank transfer (automatic),73.45,2661.1,35,False,,10.0,High Value Loyal,2570.75,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,,,,
2578-JQPHZ,Male,False,False,False,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),100.1,4378.35,44,False,,15.0,High Value Loyal,4404.4,Active,Non-Senior,Single,No Dependents,Yes,No,37-60,91-120,3K-5K,,4K-6K,,,,
2580-ASVVY,Female,False,True,False,False,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,False,Electronic check,45.4,1593.1,37,False,,20.0,Medium Value Stable,1679.8,Active,Non-Senior,Has Partner,No Dependents,No,No,37-60,31-60,1K-2K,,0-2K,,,,
2580-ATZSQ,Female,False,True,True,True,No,DSL,Yes,Yes,Yes,No,No,No,One year,False,Bank transfer (automatic),61.35,3874.1,65,False,,10.0,High Value Loyal,3987.75,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,61-90,3K-5K,,2K-4K,,,,
2581-VKIRT,Female,False,True,True,True,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,False,Mailed check,65.5,3801.3,59,False,,10.0,High Value Loyal,3864.5,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,61-90,3K-5K,,2K-4K,,,,
2582-FFFZR,Female,False,False,False,False,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,50.6,1073.3,22,False,,50.0,Standard,1113.2,Active,Non-Senior,Single,No Dependents,No,Yes,13-24,31-60,1K-2K,,0-2K,,,,
2585-KTFRE,Male,False,False,True,True,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,True,Bank transfer (automatic),70.45,70.45,1,False,,55.0,New Customers,70.45,Active,Non-Senior,Single,Has Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,,,,
2586-CWXVV,Male,False,True,False,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,30.4,1621.35,54,False,,50.0,Standard,1641.6,Active,Non-Senior,Has Partner,No Dependents,No,No,37-60,31-60,1K-2K,,0-2K,,,,
2587-EKXTS,Male,False,False,False,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,111.5,4915.15,44,False,,65.0,High Risk,4906.0,Active,Non-Senior,Single,No Dependents,Yes,Yes,37-60,91-120,3K-5K,,4K-6K,,,,
2587-YNLES,Female,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.1,100.35,6,False,,25.0,New Customers,120.6,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
2589-AYCRP,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.75,989.05,50,False,,10.0,Standard,987.5,Active,Non-Senior,Single,No Dependents,Yes,No,37-60,0-30,0-1K,,0-2K,,,,
2592-HODOV,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.3,259.65,13,False,,10.0,Standard,250.9,Active,Non-Senior,Single,No Dependents,Yes,No,13-24,0-30,0-1K,,0-2K,,,,
2592-SEIFQ,Male,False,False,False,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,24.75,66.95,3,True,2025-09-10,75.0,High Risk,74.25,Churned,Non-Senior,Single,No Dependents,No,No,0-12,0-30,0-1K,,0-2K,2025.0,9.0,3.0,September
2592-YKDIF,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,20.35,1,False,,55.0,New Customers,20.35,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
2595-KIWPV,Male,False,False,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.7,509.3,27,False,,0.0,Standard,531.9,Active,Non-Senior,Single,Has Dependents,Yes,No,25-36,0-30,0-1K,,0-2K,,,,
2599-CIPQE,Male,False,True,True,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),109.3,7782.85,71,False,,15.0,High Value Loyal,7760.3,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,91-120,5K+,,6K-8K,,,,
2599-CZABP,Male,False,True,False,True,No,DSL,No,No,No,No,No,No,One year,False,Electronic check,44.6,641.25,14,False,,30.0,Standard,624.4,Active,Non-Senior,Has Partner,No Dependents,Yes,No,13-24,31-60,0-1K,,0-2K,,,,
2603-HVKCG,Male,False,False,False,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,101.4,3143.65,31,False,,65.0,High Risk,3143.4,Active,Non-Senior,Single,No Dependents,Yes,Yes,25-36,91-120,3K-5K,,2K-4K,,,,
2604-IJPDU,Female,False,True,False,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,True,Electronic check,96.55,1901.65,20,False,,65.0,High Risk,1931.0,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,13-24,91-120,1K-2K,,0-2K,,,,
2604-XVDAM,Female,False,False,False,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),43.8,540.95,12,False,,30.0,Standard,525.6,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,31-60,0-1K,,0-2K,,,,
2606-PKWJB,Male,False,False,True,False,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,False,Mailed check,40.25,1564.05,40,False,,10.0,Medium Value Stable,1610.0,Active,Non-Senior,Single,Has Dependents,No,No,37-60,31-60,1K-2K,,0-2K,,,,
2606-RMDHZ,Male,False,False,False,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),30.5,208.7,6,True,2025-09-10,55.0,New Customers,183.0,Churned,Non-Senior,Single,No Dependents,No,Yes,0-12,31-60,0-1K,,0-2K,2025.0,9.0,3.0,September
2607-DHDAK,Male,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),19.8,1414.65,72,False,,0.0,Medium Value Stable,1425.6,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,60+,0-30,1K-2K,,0-2K,,,,
2607-FBDFF,Male,False,False,False,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,False,Credit card (automatic),49.0,49.0,1,False,,55.0,New Customers,49.0,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,31-60,0-1K,,0-2K,,,,
2608-BHKFN,Female,False,False,False,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),70.05,266.9,4,True,2025-09-10,55.0,New Customers,280.2,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
2609-IAICY,Female,False,False,False,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,77.15,77.15,1,True,2025-09-10,75.0,High Risk,77.15,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
2612-PHGOX,Male,False,True,False,True,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,True,Bank transfer (automatic),76.1,4818.8,64,False,,0.0,High Value Loyal,4870.4,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,60+,61-90,3K-5K,,4K-6K,,,,
2612-RANWT,Female,False,False,False,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),100.15,1164.3,12,True,2025-09-10,45.0,Standard,1201.8,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,91-120,1K-2K,,0-2K,2025.0,9.0,3.0,September
2612-RRIDN,Male,False,False,False,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,81.0,340.85,4,True,2025-09-10,90.0,High Risk,324.0,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
2615-YVMYX,Male,True,True,False,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,107.5,7713.55,71,False,,65.0,High Risk,7632.5,Active,Senior,Has Partner,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
2616-FLVQC,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.55,1240.15,64,False,,0.0,Medium Value Stable,1251.2,Active,Non-Senior,Single,No Dependents,Yes,No,60+,0-30,1K-2K,,0-2K,,,,
2616-UUTFK,Male,False,True,False,True,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,True,Bank transfer (automatic),72.75,2447.45,33,False,,30.0,Medium Value Stable,2400.75,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,,,,
2619-WFQWU,Female,False,False,False,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,70.15,70.15,1,True,2025-09-10,55.0,New Customers,70.15,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
2621-UDNLU,Female,False,True,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.85,72.0,3,False,,55.0,New Customers,62.55,Active,Non-Senior,Has Partner,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
2623-DRYAM,Female,False,True,False,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Electronic check,101.75,7069.3,70,False,,45.0,Standard,7122.5,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
2625-TRCZQ,Female,False,True,False,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,49.65,2553.35,51,False,,50.0,Standard,2532.15,Active,Non-Senior,Has Partner,No Dependents,No,Yes,37-60,31-60,2K-3K,,2K-4K,,,,
2626-URJFX,Male,False,True,True,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,50.9,225.6,4,True,2025-09-10,75.0,High Risk,203.6,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,0-12,31-60,0-1K,,0-2K,2025.0,9.0,3.0,September
2626-VEEWG,Male,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),19.4,1284.2,67,False,,0.0,Medium Value Stable,1299.8,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,60+,0-30,1K-2K,,0-2K,,,,
2632-IVXVF,Female,False,True,True,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),111.75,7511.3,68,False,,15.0,High Value Loyal,7599.0,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,91-120,5K+,,6K-8K,,,,
2632-TACXW,Female,False,True,False,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),23.65,1416.75,62,False,,0.0,Medium Value Stable,1466.3,Active,Non-Senior,Has Partner,No Dependents,Yes,No,60+,0-30,1K-2K,,0-2K,,,,
2632-UCGVD,Male,True,True,False,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Credit card (automatic),100.05,6871.9,66,True,2025-09-10,45.0,Standard,6603.3,Churned,Senior,Has Partner,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,2025.0,9.0,3.0,September
2634-HCZGT,Male,True,True,False,True,Yes,DSL,Yes,No,No,Yes,No,No,One year,True,Electronic check,60.05,3229.65,53,True,2025-09-10,30.0,Medium Value Stable,3182.65,Churned,Senior,Has Partner,No Dependents,Yes,Yes,37-60,61-90,3K-5K,,2K-4K,2025.0,9.0,3.0,September
2636-ALXXZ,Female,True,False,False,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.6,69.6,1,True,2025-09-10,75.0,High Risk,69.6,Churned,Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
2636-OHFMN,Male,False,True,False,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,48.55,201.0,4,True,2025-09-10,75.0,High Risk,194.2,Churned,Non-Senior,Has Partner,No Dependents,No,Yes,0-12,31-60,0-1K,,0-2K,2025.0,9.0,3.0,September
2636-SJDOU,Male,False,False,False,True,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,True,Credit card (automatic),84.3,5289.05,64,False,,25.0,Medium Value Stable,5395.2,Active,Non-Senior,Single,No Dependents,Yes,Yes,60+,61-90,5K+,,4K-6K,,,,
2637-FKFSY,Female,False,True,False,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,46.1,130.15,3,False,,55.0,New Customers,138.3,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,0-12,31-60,0-1K,,0-2K,,,,
2639-UGMAZ,Male,True,False,False,False,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,True,Electronic check,56.45,3985.35,71,False,,30.0,Medium Value Stable,4007.95,Active,Senior,Single,No Dependents,No,Yes,60+,31-60,3K-5K,,4K-6K,,,,
2640-LYMOV,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.65,38.8,2,False,,55.0,New Customers,39.3,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,0-30,0-1K,,0-2K,,,,
2640-PMGFL,Male,False,False,True,True,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,79.5,2180.55,27,True,2025-09-10,50.0,Standard,2146.5,Churned,Non-Senior,Single,Has Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,2025.0,9.0,3.0,September
2642-DTVCO,Male,True,False,False,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,85.05,746.5,9,True,2025-09-10,90.0,High Risk,765.45,Churned,Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
2642-MAWLJ,Female,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.25,717.95,36,False,,0.0,Standard,729.0,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,25-36,0-30,0-1K,,0-2K,,,,
2645-QTLMB,Male,False,False,False,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.25,669.0,7,True,2025-09-10,90.0,High Risk,659.75,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,91-120,0-1K,,0-2K,2025.0,9.0,3.0,September
2649-HWLYB,Male,False,True,False,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,False,Bank transfer (automatic),76.15,4929.55,65,False,,0.0,High Value Loyal,4949.75,Active,Non-Senior,Has Partner,No Dependents,Yes,No,60+,61-90,3K-5K,,4K-6K,,,,
2650-GYRYL,Male,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),19.45,600.25,33,False,,10.0,Standard,641.85,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,25-36,0-30,0-1K,,0-2K,,,,
2651-ZCBXV,Male,False,False,False,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Credit card (automatic),108.0,5760.65,54,False,,15.0,High Value Loyal,5832.0,Active,Non-Senior,Single,No Dependents,Yes,Yes,37-60,91-120,5K+,,4K-6K,,,,
2654-VBVPB,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),19.9,19.9,1,False,,55.0,New Customers,19.9,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
